timestamp,src_ip,dst_ip,src_port,dst_port,protocol,packet_count,byte_count,flow_duration,suspicious
2024-01-01 09:49:00,192.168.1.196,10.0.0.114,17042,53,TCP,12,1955,15,0
2024-01-01 09:50:00,192.168.1.6,10.0.0.204,22410,8080,TCP,15,5390,9,0
2024-01-01 09:51:00,192.168.1.109,10.0.0.8,18764,80,TCP,10,3260,1,0
2024-01-01 09:52:00,192.168.1.224,10.0.0.72,60542,3389,TCP,10,3658,38,1
2024-01-01 09:53:00,192.168.1.116,10.0.0.178,53805,80,UDP,10,2900,53,0
2024-01-01 09:54:00,192.168.1.94,10.0.0.92,53804,80,UDP,11,2166,15,0
2024-01-01 09:55:00,192.168.1.47,10.0.0.62,62464,445,UDP,13,4179,24,0
2024-01-01 09:56:00,192.168.1.99,10.0.0.84,45223,80,TCP,9,3273,7,0
2024-01-01 09:57:00,192.168.1.55,10.0.0.62,62059,443,UDP,13,4501,29,0
2024-01-01 09:58:00,192.168.1.168,10.0.0.111,9234,22,TCP,9,2401,1,0
2024-01-01 09:59:00,192.168.1.52,10.0.0.251,45387,445,TCP,15,4565,20,0
2024-01-01 10:00:00,192.168.1.144,10.0.0.127,46663,8080,TCP,11,3006,31,0
2024-01-01 10:01:00,192.168.1.13,10.0.0.7,13767,443,TCP,9,2331,75,0
2024-01-01 10:02:00,192.168.1.114,10.0.0.203,61372,8080,UDP,4,1391,14,0
2024-01-01 10:03:00,192.168.1.124,10.0.0.84,56308,80,TCP,11,2641,43,0
2024-01-01 10:04:00,192.168.1.106,10.0.0.208,43116,443,TCP,10,2553,27,0
2024-01-01 10:05:00,192.168.1.158,10.0.0.132,45323,443,TCP,9,2203,78,0
2024-01-01 10:06:00,192.168.1.147,10.0.0.134,7612,80,TCP,9,2029,15,0
2024-01-01 10:07:00,192.168.1.145,10.0.0.58,4335,443,TCP,8,2458,11,0
2024-01-01 10:08:00,192.168.1.120,10.0.0.22,23456,445,TCP,14,5013,65,0
2024-01-01 10:09:00,192.168.1.63,10.0.0.154,61740,22,UDP,12,3489,1,0
2024-01-01 10:10:00,192.168.1.19,10.0.0.127,65113,443,TCP,8,1797,4,0
2024-01-01 10:11:00,192.168.1.92,10.0.0.3,56422,80,TCP,8,2735,2,0
2024-01-01 10:12:00,192.168.1.58,10.0.0.127,34779,80,TCP,14,5379,55,0
2024-01-01 10:13:00,192.168.1.183,10.0.0.41,4345,445,UDP,10,2676,1,0
2024-01-01 10:14:00,192.168.1.90,10.0.0.188,16836,443,TCP,10,2760,59,0
2024-01-01 10:15:00,192.168.1.229,10.0.0.106,38407,443,TCP,14,4560,18,0
2024-01-01 10:16:00,192.168.1.218,10.0.0.14,49304,8080,TCP,9,3429,1,0
2024-01-01 10:17:00,192.168.1.117,10.0.0.203,14170,80,TCP,12,3288,15,0
2024-01-01 10:18:00,192.168.1.62,10.0.0.210,58541,443,TCP,10,2333,6,0
2024-01-01 10:19:00,192.168.1.23,10.0.0.246,14678,443,TCP,10,3315,29,0
2024-01-01 10:20:00,192.168.1.127,10.0.0.12,53917,443,TCP,9,3059,34,1
2024-01-01 10:21:00,192.168.1.137,10.0.0.87,36844,445,TCP,14,4204,20,0
2024-01-01 10:22:00,192.168.1.140,10.0.0.12,56750,8080,TCP,9,2448,1,0
2024-01-01 10:23:00,192.168.1.245,10.0.0.141,1750,443,TCP,12,4196,32,0
2024-01-01 10:24:00,192.168.1.129,10.0.0.25,4784,53,TCP,9,2937,55,0
2024-01-01 10:25:00,192.168.1.58,10.0.0.45,23214,80,TCP,18,4708,38,0
2024-01-01 10:26:00,192.168.1.122,10.0.0.243,2899,22,TCP,10,3024,53,0
2024-01-01 10:27:00,192.168.1.1,10.0.0.122,24401,80,TCP,8,1859,6,0
2024-01-01 10:28:00,192.168.1.239,10.0.0.147,47761,443,TCP,8,2674,65,0
2024-01-01 10:29:00,192.168.1.34,10.0.0.55,5057,443,UDP,12,3442,11,0
2024-01-01 10:30:00,192.168.1.96,10.0.0.238,39235,443,ICMP,8,2225,1,0
2024-01-01 10:31:00,192.168.1.126,10.0.0.100,18397,445,TCP,13,3878,55,0
2024-01-01 10:32:00,192.168.1.118,10.0.0.173,4768,443,TCP,11,3322,85,0
2024-01-01 10:33:00,192.168.1.48,10.0.0.136,61054,443,TCP,13,4481,31,0
2024-01-01 10:34:00,192.168.1.89,10.0.0.221,26019,80,UDP,8,2636,7,0
2024-01-01 10:35:00,192.168.1.232,10.0.0.119,18001,22,TCP,10,2921,8,0
2024-01-01 10:36:00,192.168.1.237,10.0.0.53,64996,443,TCP,9,3043,18,0
2024-01-01 10:37:00,192.168.1.117,10.0.0.183,33426,443,UDP,12,3840,68,0
2024-01-01 10:38:00,192.168.1.129,10.0.0.32,35566,53,TCP,7,1950,4,0
2024-01-01 10:39:00,192.168.1.16,10.0.0.51,11675,80,UDP,7,2056,52,0
2024-01-01 10:40:00,192.168.1.189,10.0.0.44,34727,22,TCP,9,2633,10,0
2024-01-01 10:41:00,192.168.1.231,10.0.0.82,14419,443,TCP,10,3252,49,0
2024-01-01 10:42:00,192.168.1.192,10.0.0.198,30832,80,UDP,9,2534,75,0
2024-01-01 10:43:00,192.168.1.191,10.0.0.146,37600,22,TCP,10,2804,16,0
2024-01-01 10:44:00,192.168.1.69,10.0.0.211,17739,8080,TCP,12,4781,13,0
2024-01-01 10:45:00,192.168.1.22,10.0.0.150,45433,80,TCP,17,5898,48,0
2024-01-01 10:46:00,192.168.1.93,10.0.0.37,25330,443,ICMP,10,2619,22,0
2024-01-01 10:47:00,192.168.1.247,10.0.0.96,20110,443,TCP,4,1314,34,0
2024-01-01 10:48:00,192.168.1.195,10.0.0.56,15400,80,TCP,6,1835,29,0
2024-01-01 10:49:00,192.168.1.76,10.0.0.105,62374,443,TCP,10,3195,4,0
2024-01-01 10:50:00,192.168.1.154,10.0.0.59,6913,53,TCP,6,1841,55,0
2024-01-01 10:51:00,192.168.1.144,10.0.0.131,38846,443,TCP,8,2875,6,0
2024-01-01 10:52:00,192.168.1.179,10.0.0.156,37660,8080,TCP,8,2538,80,0
2024-01-01 10:53:00,192.168.1.229,10.0.0.202,21608,80,TCP,7,2078,8,0
2024-01-01 10:54:00,192.168.1.86,10.0.0.243,50377,8080,UDP,9,3168,39,0
2024-01-01 10:55:00,192.168.1.185,10.0.0.35,52673,80,TCP,8,2493,10,0
2024-01-01 10:56:00,192.168.1.29,10.0.0.189,35634,3389,TCP,10,3060,11,1
2024-01-01 10:57:00,192.168.1.206,10.0.0.93,11082,443,UDP,18,5682,11,0
2024-01-01 10:58:00,192.168.1.220,10.0.0.182,60364,445,TCP,10,2953,41,0
2024-01-01 10:59:00,192.168.1.69,10.0.0.191,63753,443,UDP,8,2403,24,0
2024-01-01 11:00:00,192.168.1.47,10.0.0.207,10125,80,TCP,8,2165,64,0
2024-01-01 11:01:00,192.168.1.241,10.0.0.97,13521,22,TCP,12,3149,11,0
2024-01-01 11:02:00,192.168.1.94,10.0.0.135,5682,53,TCP,13,3250,35,0
2024-01-01 11:03:00,192.168.1.238,10.0.0.76,12405,443,TCP,12,2764,41,0
2024-01-01 11:04:00,192.168.1.190,10.0.0.49,65224,8080,TCP,10,2560,4,0
2024-01-01 11:05:00,192.168.1.244,10.0.0.94,41336,80,TCP,14,4078,15,0
2024-01-01 11:06:00,192.168.1.197,10.0.0.213,41510,443,UDP,8,2441,19,0
2024-01-01 11:07:00,192.168.1.204,10.0.0.159,47643,22,TCP,7,2005,13,0
2024-01-01 11:08:00,192.168.1.144,10.0.0.186,18178,445,TCP,9,1639,11,0
2024-01-01 11:09:00,192.168.1.218,10.0.0.189,20563,3389,TCP,9,3408,34,1
2024-01-01 11:10:00,192.168.1.218,10.0.0.24,60869,445,ICMP,7,2480,7,0
2024-01-01 11:11:00,192.168.1.176,10.0.0.148,61082,443,TCP,9,2900,37,0
2024-01-01 11:12:00,192.168.1.85,10.0.0.37,63092,443,TCP,5,1976,82,0
2024-01-01 11:13:00,192.168.1.39,10.0.0.4,12801,3389,TCP,11,2762,24,1
2024-01-01 11:14:00,192.168.1.100,10.0.0.220,35420,443,TCP,9,3549,28,0
2024-01-01 11:15:00,192.168.1.33,10.0.0.108,31397,53,TCP,10,2517,2,0
2024-01-01 11:16:00,192.168.1.254,10.0.0.126,34178,445,UDP,6,1871,59,0
2024-01-01 11:17:00,192.168.1.222,10.0.0.20,7055,445,TCP,6,1417,10,0
2024-01-01 11:18:00,192.168.1.101,10.0.0.188,29021,8080,UDP,11,3308,28,0
2024-01-01 11:19:00,192.168.1.23,10.0.0.152,7463,443,TCP,7,2235,116,0
2024-01-01 11:20:00,192.168.1.250,10.0.0.50,23809,443,TCP,7,2045,27,0
2024-01-01 11:21:00,192.168.1.10,10.0.0.177,14416,445,UDP,7,2349,38,0
2024-01-01 11:22:00,192.168.1.246,10.0.0.179,54184,22,TCP,10,3049,17,0
2024-01-01 11:23:00,192.168.1.69,10.0.0.96,29693,8080,ICMP,13,3560,1,0
2024-01-01 11:24:00,192.168.1.100,10.0.0.105,29963,8080,TCP,9,2444,47,0
2024-01-01 11:25:00,192.168.1.34,10.0.0.164,52642,443,UDP,7,2383,1,0
2024-01-01 11:26:00,192.168.1.180,10.0.0.250,3306,445,TCP,10,2673,36,0
2024-01-01 11:27:00,192.168.1.223,10.0.0.117,35648,443,TCP,17,5878,1,0
2024-01-01 11:28:00,192.168.1.138,10.0.0.98,49462,443,TCP,20,7222,59,0
2024-01-01 11:29:00,192.168.1.250,10.0.0.228,25388,80,TCP,13,2815,5,0
2024-01-01 11:30:00,192.168.1.147,10.0.0.66,3022,443,TCP,8,2853,21,0
2024-01-01 11:31:00,192.168.1.186,10.0.0.79,32729,443,TCP,11,4433,27,0
2024-01-01 11:32:00,192.168.1.96,10.0.0.162,39268,443,TCP,10,3126,18,0
2024-01-01 11:33:00,192.168.1.1,10.0.0.164,10452,53,TCP,5,1649,12,0
2024-01-01 11:34:00,192.168.1.248,10.0.0.6,38461,445,UDP,15,5277,18,0
2024-01-01 11:35:00,192.168.1.69,10.0.0.39,13360,80,TCP,6,1717,11,0
2024-01-01 11:36:00,192.168.1.237,10.0.0.170,10366,443,TCP,9,2782,17,0
2024-01-01 11:37:00,192.168.1.4,10.0.0.243,54494,445,TCP,6,1405,13,0
2024-01-01 11:38:00,192.168.1.16,10.0.0.115,40856,80,TCP,6,1841,25,0
2024-01-01 11:39:00,192.168.1.24,10.0.0.186,8470,80,TCP,13,4223,8,0
2024-01-01 11:40:00,192.168.1.80,10.0.0.246,51607,80,TCP,9,2932,134,0
2024-01-01 11:41:00,192.168.1.247,10.0.0.125,39416,443,UDP,2,706,20,0
2024-01-01 11:42:00,192.168.1.2,10.0.0.12,8485,80,UDP,7,1828,6,0
2024-01-01 11:43:00,192.168.1.241,10.0.0.131,35611,445,TCP,14,3827,19,0
2024-01-01 11:44:00,192.168.1.220,10.0.0.237,11540,443,TCP,11,4342,60,0
2024-01-01 11:45:00,192.168.1.128,10.0.0.18,14773,443,TCP,11,3217,1,0
2024-01-01 11:46:00,192.168.1.160,10.0.0.40,18538,80,TCP,11,3410,34,0
2024-01-01 11:47:00,192.168.1.219,10.0.0.21,64145,443,TCP,6,1779,23,0
2024-01-01 11:48:00,192.168.1.84,10.0.0.143,56739,3389,TCP,14,3624,5,1
2024-01-01 11:49:00,192.168.1.152,10.0.0.225,36450,8080,TCP,11,4192,51,0
2024-01-01 11:50:00,192.168.1.140,10.0.0.99,37292,8080,TCP,9,2462,13,0
2024-01-01 11:51:00,192.168.1.178,10.0.0.26,25974,443,TCP,8,1949,10,0
2024-01-01 11:52:00,192.168.1.163,10.0.0.8,35912,445,UDP,12,3329,52,0
2024-01-01 11:53:00,192.168.1.124,10.0.0.100,37812,53,TCP,16,3198,30,0
2024-01-01 11:54:00,192.168.1.33,10.0.0.240,11237,8080,UDP,10,2674,68,0
2024-01-01 11:55:00,192.168.1.161,10.0.0.222,62073,80,ICMP,15,3773,29,1
2024-01-01 11:56:00,192.168.1.189,10.0.0.87,63517,22,TCP,16,5293,40,0
2024-01-01 11:57:00,192.168.1.179,10.0.0.42,37051,80,TCP,9,2396,54,0
2024-01-01 11:58:00,192.168.1.171,10.0.0.172,29035,3389,TCP,15,5165,1,1
2024-01-01 11:59:00,192.168.1.101,10.0.0.14,43873,443,ICMP,10,3699,44,0
2024-01-01 12:00:00,192.168.1.12,10.0.0.78,35615,443,ICMP,7,2373,28,0
2024-01-01 12:01:00,192.168.1.67,10.0.0.2,18882,445,TCP,11,3181,2,0
2024-01-01 12:02:00,192.168.1.65,10.0.0.119,19650,445,TCP,10,3070,21,0
2024-01-01 12:03:00,192.168.1.161,10.0.0.37,14491,445,UDP,14,3132,2,0
2024-01-01 12:04:00,192.168.1.168,10.0.0.69,53419,443,TCP,9,2639,39,0
2024-01-01 12:05:00,192.168.1.74,10.0.0.166,40782,3389,UDP,11,2826,23,1
2024-01-01 12:06:00,192.168.1.43,10.0.0.237,55336,443,UDP,15,5020,92,0
2024-01-01 12:07:00,192.168.1.44,10.0.0.41,4158,80,TCP,12,5143,6,0
2024-01-01 12:08:00,192.168.1.29,10.0.0.62,52246,80,TCP,16,5199,27,0
2024-01-01 12:09:00,192.168.1.141,10.0.0.246,17767,443,TCP,5,1002,7,0
2024-01-01 12:10:00,192.168.1.12,10.0.0.60,16458,443,TCP,9,2537,28,0
2024-01-01 12:11:00,192.168.1.95,10.0.0.125,65071,53,TCP,11,3367,38,0
2024-01-01 12:12:00,192.168.1.46,10.0.0.111,48799,80,UDP,13,3956,38,0
2024-01-01 12:13:00,192.168.1.130,10.0.0.14,11257,8080,UDP,12,3161,50,0
2024-01-01 12:14:00,192.168.1.253,10.0.0.248,50170,443,UDP,8,2498,57,0
2024-01-01 12:15:00,192.168.1.243,10.0.0.231,2165,443,TCP,8,1902,2,0
2024-01-01 12:16:00,192.168.1.242,10.0.0.217,19043,443,UDP,8,2022,12,0
2024-01-01 12:17:00,192.168.1.35,10.0.0.84,63867,443,TCP,9,2990,34,0
2024-01-01 12:18:00,192.168.1.215,10.0.0.130,21408,443,TCP,11,2741,20,0
2024-01-01 12:19:00,192.168.1.81,10.0.0.231,43927,443,TCP,11,3596,6,1
2024-01-01 12:20:00,192.168.1.90,10.0.0.70,46758,80,TCP,12,2778,24,0
2024-01-01 12:21:00,192.168.1.8,10.0.0.145,37153,80,UDP,14,5435,15,0
2024-01-01 12:22:00,192.168.1.93,10.0.0.123,23991,443,TCP,5,1306,14,0
2024-01-01 12:23:00,192.168.1.154,10.0.0.89,41627,445,TCP,10,2888,49,0
2024-01-01 12:24:00,192.168.1.202,10.0.0.249,12196,443,TCP,9,2848,15,0
2024-01-01 12:25:00,192.168.1.90,10.0.0.28,17414,8080,TCP,10,2717,1,0
2024-01-01 12:26:00,192.168.1.254,10.0.0.66,4291,3389,TCP,11,3378,1,1
2024-01-01 12:27:00,192.168.1.162,10.0.0.163,40356,445,TCP,6,1972,58,0
2024-01-01 12:28:00,192.168.1.115,10.0.0.229,27191,53,TCP,11,3828,97,0
2024-01-01 12:29:00,192.168.1.105,10.0.0.5,22336,443,TCP,9,3056,34,0
2024-01-01 12:30:00,192.168.1.135,10.0.0.193,28864,3389,UDP,6,1748,13,1
2024-01-01 12:31:00,192.168.1.196,10.0.0.168,20014,445,TCP,11,3219,83,0
2024-01-01 12:32:00,192.168.1.58,10.0.0.204,45203,443,TCP,9,3757,32,0
2024-01-01 12:33:00,192.168.1.245,10.0.0.184,6930,443,TCP,10,3474,55,0
2024-01-01 12:34:00,192.168.1.114,10.0.0.164,49820,22,TCP,8,2031,43,0
2024-01-01 12:35:00,192.168.1.237,10.0.0.45,53449,53,TCP,7,2134,14,0
2024-01-01 12:36:00,192.168.1.75,10.0.0.151,41403,53,TCP,8,2265,19,0
2024-01-01 12:37:00,192.168.1.157,10.0.0.47,18321,80,UDP,8,2345,6,0
2024-01-01 12:38:00,192.168.1.120,10.0.0.31,3035,443,TCP,11,2623,10,0
2024-01-01 12:39:00,192.168.1.164,10.0.0.139,51618,443,UDP,11,3073,45,0
2024-01-01 12:40:00,192.168.1.217,10.0.0.10,55722,80,ICMP,8,3124,67,0
2024-01-01 12:41:00,192.168.1.21,10.0.0.195,45038,445,TCP,9,2960,38,0
2024-01-01 12:42:00,192.168.1.253,10.0.0.118,47582,80,TCP,10,1754,18,0
2024-01-01 12:43:00,192.168.1.249,10.0.0.14,12762,80,TCP,11,3969,2,0
2024-01-01 12:44:00,192.168.1.164,10.0.0.80,29821,443,ICMP,11,3899,1,0
2024-01-01 12:45:00,192.168.1.138,10.0.0.202,48522,8080,UDP,8,2256,14,0
2024-01-01 12:46:00,192.168.1.101,10.0.0.93,63280,22,TCP,9,3022,18,0
2024-01-01 12:47:00,192.168.1.201,10.0.0.10,12144,3389,UDP,8,2056,28,1
2024-01-01 12:48:00,192.168.1.152,10.0.0.76,52005,443,TCP,11,3041,1,0
2024-01-01 12:49:00,192.168.1.192,10.0.0.94,9791,80,ICMP,11,4124,137,0
2024-01-01 12:50:00,192.168.1.227,10.0.0.105,23876,80,ICMP,9,2577,13,0
2024-01-01 12:51:00,192.168.1.177,10.0.0.1,14727,443,TCP,13,2684,56,0
2024-01-01 12:52:00,192.168.1.99,10.0.0.133,1953,443,TCP,7,2077,22,0
2024-01-01 12:53:00,192.168.1.240,10.0.0.20,12975,445,TCP,8,2368,4,0
2024-01-01 12:54:00,192.168.1.36,10.0.0.8,53875,53,TCP,8,2879,47,0
2024-01-01 12:55:00,192.168.1.210,10.0.0.171,27063,445,UDP,15,4510,37,0
2024-01-01 12:56:00,192.168.1.241,10.0.0.204,61643,443,TCP,12,3347,22,0
2024-01-01 12:57:00,192.168.1.231,10.0.0.1,49637,445,TCP,11,3874,21,0
2024-01-01 12:58:00,192.168.1.96,10.0.0.57,30528,443,TCP,8,2448,2,0
2024-01-01 12:59:00,192.168.1.152,10.0.0.64,18462,443,ICMP,10,2624,32,0
2024-01-01 13:00:00,192.168.1.151,10.0.0.118,49539,80,TCP,8,2861,72,0
2024-01-01 13:01:00,192.168.1.190,10.0.0.212,6768,80,TCP,5,1548,2,0
2024-01-01 13:02:00,192.168.1.224,10.0.0.28,19308,3389,TCP,7,2101,9,1
2024-01-01 13:03:00,192.168.1.37,10.0.0.121,43441,443,ICMP,8,2471,69,0
2024-01-01 13:04:00,192.168.1.12,10.0.0.107,40772,80,UDP,10,2464,10,0
2024-01-01 13:05:00,192.168.1.113,10.0.0.165,8093,443,TCP,10,2736,31,0
2024-01-01 13:06:00,192.168.1.183,10.0.0.175,43383,443,TCP,11,3301,22,0
2024-01-01 13:07:00,192.168.1.13,10.0.0.229,20823,443,TCP,8,2322,27,0
2024-01-01 13:08:00,192.168.1.23,10.0.0.204,34234,443,TCP,9,3272,16,0
2024-01-01 13:09:00,192.168.1.217,10.0.0.165,29250,53,TCP,9,2797,10,0
2024-01-01 13:10:00,192.168.1.99,10.0.0.49,56394,53,UDP,12,4112,1,0
2024-01-01 13:11:00,192.168.1.105,10.0.0.241,5676,443,TCP,6,1802,40,0
2024-01-01 13:12:00,192.168.1.30,10.0.0.120,25347,443,UDP,10,3528,41,0
2024-01-01 13:13:00,192.168.1.17,10.0.0.44,58009,443,TCP,9,2878,33,0
2024-01-01 13:14:00,192.168.1.113,10.0.0.56,43162,53,TCP,17,5111,30,0
2024-01-01 13:15:00,192.168.1.62,10.0.0.156,8621,443,TCP,13,3891,8,0
2024-01-01 13:16:00,192.168.1.84,10.0.0.111,48117,80,TCP,14,3531,1,0
2024-01-01 13:17:00,192.168.1.112,10.0.0.207,38250,80,TCP,7,2277,49,0
2024-01-01 13:18:00,192.168.1.217,10.0.0.134,7615,443,TCP,15,4469,20,0
2024-01-01 13:19:00,192.168.1.86,10.0.0.108,50138,443,TCP,13,3573,10,0
2024-01-01 13:20:00,192.168.1.141,10.0.0.251,26857,53,TCP,10,3553,3,0
2024-01-01 13:21:00,192.168.1.187,10.0.0.189,12850,80,TCP,7,1662,1,0
2024-01-01 13:22:00,192.168.1.19,10.0.0.148,27441,443,ICMP,14,3904,12,0
2024-01-01 13:23:00,192.168.1.177,10.0.0.114,19717,53,TCP,9,3162,49,0
2024-01-01 13:24:00,192.168.1.100,10.0.0.78,15162,53,UDP,9,2841,75,0
2024-01-01 13:25:00,192.168.1.140,10.0.0.130,56444,443,TCP,12,3571,68,0
2024-01-01 13:26:00,192.168.1.189,10.0.0.201,51086,443,UDP,8,2500,75,0
2024-01-01 13:27:00,192.168.1.233,10.0.0.37,54516,443,TCP,8,2471,71,0
2024-01-01 13:28:00,192.168.1.147,10.0.0.20,63005,445,UDP,8,1793,22,0
2024-01-01 13:29:00,192.168.1.76,10.0.0.26,54185,80,TCP,7,1977,7,0
2024-01-01 13:30:00,192.168.1.9,10.0.0.29,56804,445,TCP,9,3427,47,0
2024-01-01 13:31:00,192.168.1.199,10.0.0.1,3193,3389,TCP,10,2670,7,1
2024-01-01 13:32:00,192.168.1.28,10.0.0.119,19580,443,TCP,10,2840,9,0
2024-01-01 13:33:00,192.168.1.206,10.0.0.35,23076,22,TCP,8,2183,7,0
2024-01-01 13:34:00,192.168.1.223,10.0.0.198,7337,443,TCP,16,4730,21,0
2024-01-01 13:35:00,192.168.1.128,10.0.0.229,9339,443,TCP,11,2979,11,0
2024-01-01 13:36:00,192.168.1.52,10.0.0.245,9060,80,UDP,8,2594,5,0
2024-01-01 13:37:00,192.168.1.83,10.0.0.59,32802,3389,TCP,6,1859,18,1
2024-01-01 13:38:00,192.168.1.250,10.0.0.69,28758,445,TCP,7,2370,62,0
2024-01-01 13:39:00,192.168.1.111,10.0.0.161,24197,443,TCP,16,3959,25,0
2024-01-01 13:40:00,192.168.1.144,10.0.0.241,31427,8080,TCP,10,2829,63,0
2024-01-01 13:41:00,192.168.1.117,10.0.0.179,1809,80,TCP,8,2309,6,0
2024-01-01 13:42:00,192.168.1.69,10.0.0.206,7163,443,TCP,15,4841,5,0
2024-01-01 13:43:00,192.168.1.99,10.0.0.12,7368,80,ICMP,9,2343,25,0
2024-01-01 13:44:00,192.168.1.140,10.0.0.234,19824,443,UDP,7,2420,18,0
2024-01-01 13:45:00,192.168.1.25,10.0.0.20,26396,445,UDP,10,3593,32,0
2024-01-01 13:46:00,192.168.1.180,10.0.0.181,62540,3389,TCP,13,3257,47,1
2024-01-01 13:47:00,192.168.1.123,10.0.0.242,21562,80,UDP,12,3305,41,0
2024-01-01 13:48:00,192.168.1.213,10.0.0.216,64942,443,TCP,10,2734,85,0
2024-01-01 13:49:00,192.168.1.228,10.0.0.251,15997,443,TCP,9,3884,15,0
2024-01-01 13:50:00,192.168.1.53,10.0.0.43,6643,443,TCP,18,5013,6,0
2024-01-01 13:51:00,192.168.1.151,10.0.0.126,35728,53,TCP,12,4606,24,0
2024-01-01 13:52:00,192.168.1.144,10.0.0.226,60524,53,TCP,9,2130,3,0
2024-01-01 13:53:00,192.168.1.57,10.0.0.217,37599,443,TCP,9,2254,10,0
2024-01-01 13:54:00,192.168.1.39,10.0.0.50,40943,443,TCP,10,2656,6,0
2024-01-01 13:55:00,192.168.1.109,10.0.0.29,43285,443,TCP,6,1546,15,0
2024-01-01 13:56:00,192.168.1.181,10.0.0.185,46147,80,TCP,6,1719,3,0
2024-01-01 13:57:00,192.168.1.42,10.0.0.39,28740,443,TCP,16,4232,1,0
2024-01-01 13:58:00,192.168.1.186,10.0.0.223,4260,443,TCP,12,3108,32,0
2024-01-01 13:59:00,192.168.1.167,10.0.0.184,16872,3389,TCP,15,5368,28,1
2024-01-01 14:00:00,192.168.1.142,10.0.0.239,3376,3389,UDP,13,4695,36,1
2024-01-01 14:01:00,192.168.1.223,10.0.0.171,2956,80,TCP,14,4864,32,0
2024-01-01 14:02:00,192.168.1.122,10.0.0.178,11937,443,TCP,8,2609,3,0
2024-01-01 14:03:00,192.168.1.133,10.0.0.151,9580,80,TCP,8,2437,10,0
2024-01-01 14:04:00,192.168.1.163,10.0.0.172,22324,80,TCP,8,2201,4,0
2024-01-01 14:05:00,192.168.1.215,10.0.0.38,6522,53,UDP,7,1766,55,0
2024-01-01 14:06:00,192.168.1.221,10.0.0.84,11606,22,TCP,11,3499,41,0
2024-01-01 14:07:00,192.168.1.235,10.0.0.151,51122,443,TCP,9,2171,6,0
2024-01-01 14:08:00,192.168.1.75,10.0.0.128,65410,80,UDP,12,3003,12,0
2024-01-01 14:09:00,192.168.1.146,10.0.0.126,47657,445,TCP,12,4291,101,0
2024-01-01 14:10:00,192.168.1.239,10.0.0.45,10593,443,TCP,17,6715,27,0
2024-01-01 14:11:00,192.168.1.76,10.0.0.52,51615,80,TCP,15,4794,48,0
2024-01-01 14:12:00,192.168.1.9,10.0.0.80,61548,443,TCP,14,4974,9,1
2024-01-01 14:13:00,192.168.1.74,10.0.0.178,57906,8080,TCP,12,3452,7,0
2024-01-01 14:14:00,192.168.1.186,10.0.0.234,5881,445,TCP,17,3962,45,0
2024-01-01 14:15:00,192.168.1.236,10.0.0.124,1364,80,ICMP,11,3636,34,0
2024-01-01 14:16:00,192.168.1.145,10.0.0.119,44973,445,TCP,16,5255,34,0
2024-01-01 14:17:00,192.168.1.253,10.0.0.8,17790,445,TCP,10,3035,24,0
2024-01-01 14:18:00,192.168.1.230,10.0.0.242,63467,445,TCP,13,3742,24,0
2024-01-01 14:19:00,192.168.1.7,10.0.0.85,27156,443,UDP,4,1392,39,0
2024-01-01 14:20:00,192.168.1.174,10.0.0.129,9515,443,UDP,10,2507,9,0
2024-01-01 14:21:00,192.168.1.141,10.0.0.247,1162,443,TCP,14,3658,13,0
2024-01-01 14:22:00,192.168.1.168,10.0.0.8,1382,8080,TCP,5,1247,61,0
2024-01-01 14:23:00,192.168.1.170,10.0.0.157,55107,443,TCP,10,3042,11,0
2024-01-01 14:24:00,192.168.1.137,10.0.0.96,10738,3389,TCP,9,2210,23,1
2024-01-01 14:25:00,192.168.1.178,10.0.0.102,20864,443,TCP,9,2392,36,0
2024-01-01 14:26:00,192.168.1.27,10.0.0.5,35419,8080,TCP,10,2647,284,0
2024-01-01 14:27:00,192.168.1.122,10.0.0.239,31678,53,TCP,16,4591,17,0
2024-01-01 14:28:00,192.168.1.194,10.0.0.86,26903,80,UDP,12,2707,16,0
2024-01-01 14:29:00,192.168.1.5,10.0.0.175,17020,53,TCP,10,3043,55,0
2024-01-01 14:30:00,192.168.1.29,10.0.0.34,56802,443,ICMP,8,2898,49,0
2024-01-01 14:31:00,192.168.1.165,10.0.0.193,38796,53,TCP,12,3681,39,0
2024-01-01 14:32:00,192.168.1.166,10.0.0.55,59502,443,TCP,10,3770,18,0
2024-01-01 14:33:00,192.168.1.83,10.0.0.119,65377,443,TCP,7,2566,11,0
2024-01-01 14:34:00,192.168.1.136,10.0.0.218,27786,445,TCP,7,2372,28,0
2024-01-01 14:35:00,192.168.1.240,10.0.0.171,14307,443,TCP,13,3948,62,0
2024-01-01 14:36:00,192.168.1.109,10.0.0.202,64946,53,TCP,7,2107,64,0
2024-01-01 14:37:00,192.168.1.65,10.0.0.158,40444,443,TCP,13,4396,3,0
2024-01-01 14:38:00,192.168.1.86,10.0.0.114,56592,443,TCP,9,2523,16,0
2024-01-01 14:39:00,192.168.1.244,10.0.0.210,20578,443,UDP,12,2470,18,0
2024-01-01 14:40:00,192.168.1.145,10.0.0.145,21243,443,TCP,13,4219,113,0
2024-01-01 14:41:00,192.168.1.71,10.0.0.26,58193,443,TCP,8,1947,33,0
2024-01-01 14:42:00,192.168.1.217,10.0.0.136,35943,22,TCP,6,1511,15,0
2024-01-01 14:43:00,192.168.1.45,10.0.0.47,10453,443,UDP,8,2400,1,0
